,SK_ID_BUREAU,MONTHS_BALANCE,STATUS
11054890,5680694,-53,C
11054891,5680694,-54,C
11054892,5680694,-55,C
11054893,5680694,-56,C
11054894,5680694,-57,C
11054895,5680694,-58,C
11054896,5680694,-59,0
11054897,5680695,-22,C
11054898,5680695,-23,C
11054899,5680695,-24,C
11054900,5680695,-25,C
11054901,5680695,-26,0
11054902,5680695,-27,0
11054903,5680695,-28,0
11054904,5680695,-29,0
11054905,5680695,-30,0
11054906,5680695,-31,0
11054907,5680695,-32,0
11054908,5680695,-33,0
11054909,5680696,0,C
11054910,5680696,-1,0
11054911,5680696,-2,0
11054912,5680696,-3,0
11054913,5680696,-4,0
11054914,5680696,-5,0
11054915,5680696,-6,0
11054916,5680696,-7,0
11054917,5680696,-8,X
11054918,5680697,0,X
11054919,5680697,-1,X
11054920,5680697,-2,X
11054921,5680697,-3,X
11054922,5680697,-4,X
11054923,5680697,-5,X
11054924,5680697,-6,X
11054925,5680697,-7,X
11054926,5680698,-32,C
11054927,5680698,-33,C
11054928,5680698,-34,C
11054929,5680698,-35,C
11054930,5680698,-36,C
11054931,5680698,-37,C
11054932,5680698,-38,C
11054933,5680698,-39,C
11054934,5680698,-40,C
11054935,5680698,-41,C
11054936,5680698,-42,C
11054937,5680698,-43,C
11054938,5680698,-44,C
11054939,5680698,-45,C
11054940,5680698,-46,C
11054941,5680698,-47,C
11054942,5680698,-48,C
11054943,5680698,-49,C
11054944,5680698,-50,C
11054945,5680698,-51,C
11054946,5680698,-52,C
11054947,5680698,-53,C
11054948,5680698,-54,C
11054949,5680698,-55,C
11054950,5680698,-56,C
11054951,5680698,-57,C
11054952,5680698,-58,C
11054953,5680698,-59,C
11054954,5680698,-60,C
11054955,5680698,-61,C
11054956,5680698,-62,C
11054957,5680698,-63,C
11054958,5680698,-64,C
11054959,5680698,-65,C
11054960,5680698,-66,C
11054961,5680698,-67,C
11054962,5680698,-68,C
11054963,5680698,-69,C
11054964,5680698,-70,C
11054965,5680698,-71,C
11054966,5680698,-72,C
11054967,5680698,-73,C
11054968,5680698,-74,C
11054969,5680698,-75,C
11054970,5680698,-76,0
11054971,5680698,-77,0
11054972,5680698,-78,0
11054973,5680698,-79,0
11054974,5680698,-80,0
11054975,5680698,-81,0
11054976,5680698,-82,0
11054977,5680699,0,X
11054978,5680699,-1,X
11054979,5680699,-2,X
11054980,5680699,-3,X
11054981,5680699,-4,X
11054982,5680699,-5,X
11054983,5680699,-6,X
11054984,5680699,-7,X
11054985,5680699,-8,X
11343667,6348204,-1,X
11343668,6348204,-2,X
11343669,6348204,-3,X
11343670,6348204,-4,X
11343671,6348204,-5,X
11343672,6348204,-6,X
11343673,6348204,-7,X
11343674,6348204,-8,X
11343675,6348204,-9,X
11343676,6348204,-10,X
11622928,5471413,0,0
11622929,5471413,-1,0
11622930,5471413,-2,0
11622931,5471413,-3,0
11622932,5471414,0,0
11622933,5471414,-1,1
11622934,5471414,-2,0
11622935,5471414,-3,0
11622936,5471414,-4,1
11622937,5471414,-5,0
11622938,5471414,-6,0
11622939,5471414,-7,0
11622940,5471414,-8,0
11622941,5471414,-9,0
11622942,5471414,-10,0
11622943,5471414,-11,0
11622944,5471414,-12,0
11622945,5471414,-13,0
11622946,5471414,-14,0
11622947,5471415,0,0
11622948,5471415,-1,0
11622949,5471415,-2,0
11622950,5471415,-3,0
11622951,5471415,-4,0
11622952,5471415,-5,0
11936976,6221641,0,C
11936977,6221641,-1,C
11936978,6221641,-2,C
11936979,6221641,-3,C
11936980,6221641,-4,C
11936981,6221641,-5,C
11936982,6221641,-6,C
11936983,6221641,-7,C
11936984,6221641,-8,C
11936985,6221641,-9,C
11936986,6221641,-10,C
11936987,6221641,-11,C
11936988,6221641,-12,C
11936989,6221641,-13,C
11936990,6221641,-14,C
11936991,6221641,-15,C
11936992,6221641,-16,C
11936993,6221641,-17,C
11936994,6221641,-18,C
11936995,6221641,-19,1
11936996,6221641,-20,0
11936997,6221641,-21,0
11936998,6221641,-22,0
11936999,6221641,-23,0
11937000,6221641,-24,0
11937001,6221641,-25,0
11937002,6221641,-26,0
11937003,6221641,-27,0
11937004,6221642,-6,C
11937005,6221642,-7,C
11937006,6221642,-8,C
11937007,6221642,-9,C
11937008,6221642,-10,C
11937009,6221642,-11,C
11937010,6221642,-12,C
11937011,6221642,-13,C
11937012,6221642,-14,C
11937013,6221642,-15,C
11937014,6221642,-16,C
11937015,6221642,-17,C
11937016,6221642,-18,C
11937017,6221642,-19,C
11937018,6221642,-20,C
11937019,6221642,-21,C
11937020,6221642,-22,C
11937021,6221642,-23,C
11937022,6221642,-24,C
11937023,6221642,-25,C
11937024,6221642,-26,C
11937025,6221642,-27,C
11937026,6221642,-28,0
11937027,6221642,-29,0
11937028,6221642,-30,0
11937029,6221642,-31,0
11937030,6221642,-32,0
11937031,6221642,-33,0
11937032,6221643,-8,C
11937033,6221643,-9,C
11937034,6221643,-10,C
11937035,6221643,-11,C
11937036,6221643,-12,C
11937037,6221643,-13,C
11937038,6221643,-14,C
11937039,6221643,-15,C
11937040,6221643,-16,C
11937041,6221643,-17,C
11937042,6221643,-18,C
11937043,6221643,-19,C
11937044,6221643,-20,C
11937045,6221643,-21,C
11937046,6221643,-22,C
11937047,6221643,-23,C
11937048,6221643,-24,C
11937049,6221643,-25,C
11937050,6221643,-26,C
11937051,6221643,-27,C
11937052,6221643,-28,C
11937053,6221643,-29,C
11937054,6221643,-30,C
11937055,6221643,-31,C
11937056,6221643,-32,C
11937057,6221643,-33,C
11937058,6221643,-34,C
11937059,6221643,-35,C
11937060,6221643,-36,C
11937061,6221643,-37,C
11937062,6221643,-38,C
11937063,6221643,-39,C
11937064,6221643,-40,C
11937065,6221643,-41,1
11937066,6221643,-42,0
11937067,6221643,-43,0
11937068,6221643,-44,0
11937069,6221643,-45,0
11937070,6221643,-46,0
11937071,6221643,-47,0
11937072,6221643,-48,0
11937073,6221643,-49,0
11937074,6221644,-11,C
11937075,6221644,-12,C
11937076,6221644,-13,C
11937077,6221644,-14,C
11937078,6221644,-15,C
11937079,6221644,-16,C
11937080,6221644,-17,C
11937081,6221644,-18,C
11937082,6221644,-19,C
11937083,6221644,-20,C
11937084,6221644,-21,C
11937085,6221644,-22,C
11937086,6221644,-23,C
11937087,6221644,-24,C
11937088,6221644,-25,C
11937089,6221644,-26,C
11937090,6221644,-27,C
11937091,6221644,-28,C
11937092,6221644,-29,C
11937093,6221644,-30,C
11937094,6221644,-31,C
11937095,6221644,-32,C
11937096,6221644,-33,0
11937097,6221644,-34,0
11937098,6221644,-35,0
11937099,6221644,-36,0
11937100,6221644,-37,0
11937101,6221644,-38,0
11937102,6221645,0,0
11937103,6221645,-1,0
11937104,6221645,-2,0
11937105,6221645,-3,0
11937106,6221645,-4,0
11937107,6221645,-5,0
11937108,6221645,-6,0
11937109,6221645,-7,0
11937110,6221645,-8,0
11937111,6221645,-9,0
11937112,6221645,-10,0
11937113,6221645,-11,0
11937114,6221645,-12,0
11937115,6221645,-13,0
11937116,6221645,-14,0
11937117,6221645,-15,0
11937118,6221646,0,0
11937119,6221646,-1,0
11937120,6221646,-2,0
11937121,6221646,-3,X
11937122,6221646,-4,0
11937123,6221646,-5,X
11937124,6221646,-6,0
11937125,6221646,-7,0
11937126,6221646,-8,0
11937127,6221646,-9,0
11937128,6221646,-10,0
11937129,6221646,-11,0
11937130,6221646,-12,0
11937131,6221646,-13,0
11937132,6221646,-14,2
11937133,6221646,-15,X
11937134,6221646,-16,0
11937135,6221646,-17,X
11937136,6221646,-18,X
11937137,6221647,0,0
11937138,6221647,-1,0
11937139,6221647,-2,0
11937140,6221647,-3,0
11937141,6221647,-4,0
11937142,6221647,-5,0
11937143,6221647,-6,0
11937144,6221647,-7,0
11937145,6221647,-8,0
11937146,6221647,-9,0
11937147,6221647,-10,0
11937148,6221647,-11,0
11937149,6221648,0,0
11937150,6221648,-1,0
11937151,6221648,-2,0
11937152,6221648,-3,0
11937153,6221648,-4,0
11937154,6221648,-5,0
11937155,6221649,0,0
11937156,6221649,-1,0
11937157,6221649,-2,0
11937158,6221649,-3,0
11937159,6221649,-4,0
11937160,6221649,-5,0
11937161,6221649,-6,0
11937162,6221649,-7,0
11937163,6221649,-8,0
11937164,6221649,-9,0
11937165,6221649,-10,0
11937166,6221649,-11,0
11937167,6221650,0,0
11937168,6221650,-1,X
11937169,6221650,-2,0
11937170,6221650,-3,0
11937171,6221650,-4,0
11937172,6221650,-5,0
11937173,6221650,-6,0
11937174,6221650,-7,0
11937175,6221650,-8,0
11937176,6221650,-9,0
11937177,6221650,-10,0
11937178,6221650,-11,X
11937179,6221650,-12,0
11937180,6221650,-13,X
11937181,6221650,-14,X
11937182,6221650,-15,X
11937183,6221650,-16,X
11937184,6221650,-17,X
11937185,6221650,-18,0
11937186,6221650,-19,0
11937187,6221650,-20,0
11937188,6221650,-21,0
11937189,6221650,-22,0
11937190,6221650,-23,0
11937191,6221650,-24,X
11937192,6221650,-25,X
12778683,6630331,-25,C
12778684,6630331,-26,C
12778685,6630331,-27,C
12778686,6630331,-28,C
12778687,6630331,-29,C
12778688,6630331,-30,C
12778689,6630331,-31,C
12778690,6630331,-32,C
12778691,6630331,-33,C
12778692,6630331,-34,C
12778693,6630331,-35,C
12778694,6630331,-36,C
12778695,6630331,-37,C
12778696,6630331,-38,C
12778697,6630331,-39,C
12778698,6630331,-40,C
12778699,6630331,-41,C
12778700,6630331,-42,C
12778701,6630331,-43,C
12778702,6630331,-44,C
12778703,6630331,-45,C
12778704,6630331,-46,C
12778705,6630331,-47,C
12778706,6630331,-48,C
12778707,6630331,-49,C
12778708,6630331,-50,C
12778709,6630331,-51,C
12778710,6630331,-52,C
12778711,6630331,-53,C
12778712,6630331,-54,C
12778713,6630331,-55,C
12778714,6630331,-56,C
12778715,6630331,-57,C
12778716,6630331,-58,C
12778717,6630331,-59,C
12778718,6630331,-60,C
12778719,6630331,-61,C
12778720,6630331,-62,C
12778721,6630331,-63,C
12778722,6630331,-64,C
12778723,6630331,-65,C
12778724,6630331,-66,C
12778725,6630331,-67,C
12778726,6630331,-68,C
12778727,6630331,-69,C
12778728,6630331,-70,C
12778729,6630331,-71,C
12778730,6630331,-72,C
12778731,6630331,-73,C
12778732,6630331,-74,C
12778733,6630331,-75,C
12778734,6630331,-76,C
12778735,6630331,-77,C
12778736,6630331,-78,C
12778737,6630331,-79,C
12778738,6630331,-80,C
12778739,6630331,-81,C
12778740,6630331,-82,C
12778741,6630331,-83,C
12778742,6630331,-84,C
12778743,6630331,-85,C
12778744,6630331,-86,C
12778745,6630331,-87,C
12778746,6630331,-88,0
12778747,6630331,-89,0
12778748,6630331,-90,0
12863993,6798301,0,C
12863994,6798301,-1,C
12863995,6798301,-2,C
12863996,6798301,-3,C
12863997,6798301,-4,C
12863998,6798301,-5,C
12863999,6798301,-6,C
12864000,6798301,-7,C
12864001,6798301,-8,C
12864002,6798301,-9,C
12864003,6798301,-10,C
12864004,6798301,-11,C
12864005,6798301,-12,C
12864006,6798301,-13,C
12864007,6798301,-14,C
12864008,6798301,-15,C
12864009,6798301,-16,C
12864010,6798301,-17,C
12864011,6798301,-18,C
12864012,6798301,-19,C
12864013,6798301,-20,C
12864014,6798301,-21,0
12864015,6798301,-22,0
12864016,6798301,-23,0
12864017,6798301,-24,0
12864018,6798301,-25,0
12864019,6798302,-7,C
12864020,6798302,-8,C
12864021,6798302,-9,C
12864022,6798302,-10,C
12864023,6798302,-11,C
12864024,6798302,-12,0
12864025,6798302,-13,X
12864026,6798302,-14,0
12864027,6798303,0,0
12864028,6798303,-1,0
12864029,6798303,-2,0
12864030,6798303,-3,0
12864031,6798303,-4,0
12864032,6798303,-5,0
12864033,6798303,-6,0
12864034,6798304,-29,C
12864035,6798304,-30,C
12864036,6798304,-31,C
12864037,6798304,-32,C
12864038,6798304,-33,C
12864039,6798304,-34,C
12864040,6798304,-35,C
12864041,6798304,-36,0
12864042,6798304,-37,0
12864043,6798304,-38,0
12864044,6798304,-39,0
12864045,6798304,-40,0
12864046,6798304,-41,0
12864047,6798304,-42,0
12864048,6798304,-43,0
12864049,6798304,-44,0
13151706,6520708,-2,C
13151707,6520708,-3,C
13151708,6520708,-4,C
13151709,6520708,-5,C
13151710,6520708,-6,C
13151711,6520708,-7,0
13151712,6520708,-8,0
13151713,6520708,-9,0
13151714,6520708,-10,0
13151715,6520708,-11,0
13151716,6520708,-12,0
13151717,6520708,-13,0
13151718,6520708,-14,0
13151719,6520708,-15,0
13151720,6520708,-16,0
13151721,6520708,-17,0
13151722,6520708,-18,0
13151723,6520708,-19,0
13151724,6520708,-20,0
13151725,6520708,-21,0
13151726,6520708,-22,0
13151727,6520708,-23,0
13151728,6520708,-24,0
13151729,6520708,-25,0
13151730,6520708,-26,0
13151731,6520708,-27,0
13151732,6520708,-28,0
13151733,6520708,-29,0
13151734,6520708,-30,0
13151735,6520708,-31,0
13151736,6520708,-32,0
13151737,6520708,-33,0
13151738,6520708,-34,0
13151739,6520708,-35,0
13151740,6520708,-36,0
13151741,6520708,-37,0
13151742,6520708,-38,0
13151743,6520708,-39,0
13151744,6520708,-40,0
13151745,6520708,-41,0
13151746,6520708,-42,0
13151747,6520708,-43,0
13472782,6158904,-15,C
13472783,6158904,-16,C
13472784,6158904,-17,0
13472785,6158904,-18,0
13472786,6158904,-19,0
13472787,6158904,-20,1
13472788,6158904,-21,0
13472789,6158904,-22,0
13472790,6158904,-23,0
13472791,6158904,-24,0
13472792,6158904,-25,0
13472793,6158904,-26,0
13472794,6158904,-27,0
13472795,6158904,-28,0
13472796,6158904,-29,0
13472797,6158904,-30,0
13472798,6158904,-31,0
13472799,6158904,-32,0
13472800,6158904,-33,0
13472801,6158904,-34,0
13472802,6158904,-35,0
13472803,6158904,-36,X
13472804,6158905,0,C
13472805,6158905,-1,C
13472806,6158905,-2,C
13472807,6158905,-3,C
13472808,6158905,-4,C
13472809,6158905,-5,C
13472810,6158905,-6,C
13472811,6158905,-7,C
13472812,6158905,-8,C
13472813,6158905,-9,C
13472814,6158905,-10,C
13472815,6158905,-11,C
13472816,6158905,-12,C
13472817,6158905,-13,0
13472818,6158905,-14,0
13472819,6158905,-15,0
13472820,6158906,-32,C
13472821,6158906,-33,C
13472822,6158906,-34,1
13472823,6158906,-35,1
13472824,6158906,-36,0
13472825,6158906,-37,1
13472826,6158906,-38,1
13472827,6158906,-39,X
13472828,6158906,-40,1
13472829,6158906,-41,1
13472830,6158906,-42,0
13472831,6158906,-43,0
13472832,6158906,-44,0
13472833,6158906,-45,0
13472834,6158906,-46,X
13472835,6158906,-47,X
13472836,6158907,-21,C
13472837,6158907,-22,C
13472838,6158907,-23,1
13472839,6158907,-24,1
13472840,6158907,-25,0
13472841,6158907,-26,1
13472842,6158907,-27,1
13472843,6158907,-28,X
13472844,6158907,-29,1
13472845,6158907,-30,1
13472846,6158907,-31,0
13472847,6158907,-32,0
13472848,6158907,-33,0
13472849,6158907,-34,0
13472850,6158907,-35,X
13472851,6158907,-36,X
13472852,6158908,-18,0
13472853,6158908,-19,1
13472854,6158908,-20,1
13472855,6158908,-21,0
13472856,6158909,0,0
13472857,6158909,-1,0
13472858,6158909,-2,X
13472859,6158909,-3,X
14571484,6772203,0,X
14571485,6772203,-1,X
14571486,6772203,-2,X
14571487,6772203,-3,X
14571488,6772203,-4,X
14571489,6772203,-5,X
14571490,6772203,-6,X
14571491,6772203,-7,X
14571492,6772203,-8,X
14571493,6772203,-9,X
14571494,6772203,-10,X
14571495,6772203,-11,X
14571496,6772203,-12,X
14571497,6772203,-13,X
14571498,6772203,-14,X
14571499,6772203,-15,X
14571500,6772203,-16,X
14571501,6772203,-17,X
14571502,6772203,-18,X
14571503,6772203,-19,X
14571504,6772203,-20,X
14571505,6772203,-21,X
14571506,6772203,-22,X
14571507,6772203,-23,X
14571508,6772203,-24,X
14571509,6772203,-25,X
14571510,6772203,-26,X
14571511,6772203,-27,X
14571512,6772203,-28,X
14571513,6772203,-29,X
14571514,6772203,-30,X
14571515,6772203,-31,X
14571516,6772203,-32,X
14571517,6772203,-33,X
14571518,6772203,-34,X
14571519,6772203,-35,X
14571520,6772203,-36,X
14571521,6772203,-37,X
14571522,6772203,-38,X
14571523,6772203,-39,X
14571524,6772203,-40,X
14571525,6772203,-41,X
14571526,6772203,-42,X
14571527,6772203,-43,X
14571528,6772203,-44,X
14571529,6772203,-45,X
14571530,6772203,-46,X
14571531,6772204,0,X
14571532,6772204,-1,X
14571533,6772204,-2,X
14571534,6772204,-3,X
14571535,6772204,-4,X
14571536,6772204,-5,X
14571537,6772204,-6,X
14571538,6772204,-7,X
14571539,6772204,-8,X
14571540,6772204,-9,X
14571541,6772204,-10,X
14571542,6772204,-11,X
14571543,6772205,0,0
14571544,6772205,-1,0
14571545,6772205,-2,0
14571546,6772205,-3,0
15265781,6291458,0,C
15265782,6291458,-1,C
15265783,6291458,-2,C
15265784,6291458,-3,C
15265785,6291458,-4,C
15265786,6291458,-5,C
15265787,6291458,-6,C
15265788,6291458,-7,C
15265789,6291458,-8,C
15265790,6291458,-9,C
15265791,6291458,-10,C
15265792,6291458,-11,C
15265793,6291458,-12,C
15265794,6291458,-13,C
15265795,6291458,-14,C
15265796,6291458,-15,C
15265797,6291458,-16,C
15265798,6291458,-17,C
15265799,6291458,-18,C
15265800,6291458,-19,C
15265801,6291458,-20,C
15265802,6291458,-21,C
15265803,6291458,-22,C
15265804,6291458,-23,C
15265805,6291458,-24,C
15265806,6291458,-25,C
15265807,6291458,-26,C
15265808,6291458,-27,C
15265809,6291458,-28,C
15265810,6291458,-29,C
15265811,6291458,-30,C
15265812,6291458,-31,C
15265813,6291458,-32,C
15265814,6291458,-33,C
15265815,6291458,-34,C
15265816,6291458,-35,C
15265817,6291458,-36,C
15265818,6291458,-37,C
15265819,6291458,-38,C
15265820,6291458,-39,C
15265821,6291458,-40,C
15265822,6291458,-41,C
15265823,6291458,-42,C
15265824,6291458,-43,C
15265825,6291458,-44,C
15265826,6291458,-45,C
15265827,6291458,-46,C
15265828,6291458,-47,C
15265829,6291458,-48,C
15265830,6291458,-49,C
15265831,6291458,-50,C
15265832,6291458,-51,C
15265833,6291458,-52,C
15265834,6291458,-53,C
15265835,6291458,-54,C
15265836,6291458,-55,C
15265837,6291458,-56,C
15265838,6291458,-57,C
15265839,6291458,-58,C
15265840,6291458,-59,0
15265841,6291458,-60,0
15265842,6291458,-61,0
15265843,6291458,-62,0
15265844,6291458,-63,0
15265845,6291458,-64,0
15265846,6291458,-65,X
15265847,6291458,-66,0
15265848,6291458,-67,0
15265849,6291458,-68,0
15265850,6291458,-69,2
15265851,6291458,-70,0
15551842,6356879,0,X
15551843,6356879,-1,X
15551844,6356879,-2,X
15551845,6356879,-3,X
15551846,6356879,-4,X
15551847,6356879,-5,X
15551848,6356879,-6,X
15551849,6356879,-7,X
15551850,6356879,-8,X
15551851,6356879,-9,X
15551852,6356879,-10,X
15551853,6356879,-11,X
15551854,6356879,-12,X
15551855,6356879,-13,X
15551856,6356879,-14,X
15551857,6356879,-15,X
15551858,6356879,-16,X
15551859,6356879,-17,X
15551860,6356879,-18,X
15551861,6356879,-19,X
15551862,6356879,-20,X
15551863,6356879,-21,X
15551864,6356879,-22,X
15551865,6356879,-23,X
15551866,6356879,-24,X
15551867,6356879,-25,X
15551868,6356879,-26,X
15551869,6356879,-27,X
15551870,6356879,-28,X
15551871,6356879,-29,X
15551872,6356879,-30,X
15551873,6356879,-31,X
15551874,6356879,-32,X
15551875,6356880,0,X
15551876,6356880,-1,X
15551877,6356880,-2,X
15551878,6356880,-3,X
15551879,6356880,-4,X
15551880,6356880,-5,X
15551881,6356880,-6,X
15551882,6356880,-7,X
15551883,6356880,-8,X
15551884,6356880,-9,X
15551885,6356880,-10,X
15551886,6356880,-11,X
15551887,6356880,-12,X
15551888,6356880,-13,X
15551889,6356880,-14,X
15551890,6356880,-15,X
15551891,6356880,-16,X
15551892,6356880,-17,X
15551893,6356880,-18,X
15551894,6356880,-19,X
15551895,6356880,-20,X
15551896,6356880,-21,X
15551897,6356880,-22,X
15551898,6356880,-23,X
15551899,6356880,-24,X
15551900,6356880,-25,X
15551901,6356880,-26,X
15551902,6356880,-27,X
15551903,6356880,-28,X
15551904,6356880,-29,X
15551905,6356880,-30,X
15551906,6356880,-31,X
15551907,6356880,-32,X
15551908,6356880,-33,X
15551909,6356880,-34,X
15551910,6356880,-35,X
15551911,6356880,-36,X
15551912,6356880,-37,X
15551913,6356880,-38,X
15551914,6356880,-39,X
15551915,6356880,-40,X
15551916,6356880,-41,X
15551917,6356880,-42,X
15551918,6356880,-43,X
15551919,6356880,-44,X
15551920,6356880,-45,X
15551921,6356880,-46,X
15551922,6356880,-47,X
15551923,6356880,-48,X
15551924,6356880,-49,X
15551925,6356880,-50,X
15551926,6356880,-51,X
15551927,6356880,-52,X
15551928,6356880,-53,X
15551929,6356880,-54,X
15551930,6356880,-55,X
15551931,6356880,-56,X
15551932,6356880,-57,X
15551933,6356880,-58,X
15551934,6356880,-59,X
15551935,6356881,0,C
15551936,6356881,-1,C
15551937,6356881,-2,C
15551938,6356881,-3,C
15551939,6356881,-4,C
15551940,6356881,-5,C
15551941,6356881,-6,C
15551942,6356881,-7,C
15551943,6356881,-8,C
15551944,6356881,-9,C
15551945,6356881,-10,C
15551946,6356881,-11,C
15551947,6356881,-12,C
15551948,6356881,-13,C
15551949,6356881,-14,C
15551950,6356881,-15,C
15551951,6356881,-16,C
15551952,6356881,-17,C
15551953,6356881,-18,C
15551954,6356881,-19,C
15551955,6356881,-20,C
15551956,6356881,-21,C
15551957,6356881,-22,C
15551958,6356881,-23,C
15551959,6356881,-24,C
15551960,6356881,-25,C
15551961,6356881,-26,C
15551962,6356881,-27,C
15551963,6356881,-28,C
15551964,6356881,-29,C
15551965,6356881,-30,C
15551966,6356881,-31,C
15551967,6356881,-32,C
15551968,6356881,-33,C
15551969,6356881,-34,C
15551970,6356881,-35,C
15551971,6356881,-36,C
15551972,6356881,-37,C
15551973,6356881,-38,C
15551974,6356881,-39,C
15551975,6356881,-40,C
15551976,6356881,-41,C
15551977,6356881,-42,C
15551978,6356881,-43,C
15551979,6356881,-44,C
15551980,6356881,-45,C
15551981,6356881,-46,C
15551982,6356881,-47,C
15551983,6356881,-48,C
15551984,6356881,-49,C
15551985,6356881,-50,C
15551986,6356881,-51,C
15551987,6356881,-52,C
15551988,6356881,-53,C
15551989,6356881,-54,C
15551990,6356881,-55,C
15551991,6356881,-56,C
15551992,6356881,-57,C
15551993,6356881,-58,C
15551994,6356881,-59,C
15551995,6356881,-60,C
15551996,6356881,-61,C
15551997,6356881,-62,0
15551998,6356881,-63,0
15551999,6356881,-64,0
15552000,6356881,-65,0
15552001,6356881,-66,0
15552002,6356881,-67,0
15552003,6356881,-68,0
15552004,6356881,-69,0
15552005,6356882,0,C
15552006,6356882,-1,C
15552007,6356882,-2,C
15552008,6356882,-3,C
15552009,6356882,-4,C
15552010,6356882,-5,C
15552011,6356882,-6,C
15552012,6356882,-7,C
15552013,6356882,-8,C
15552014,6356882,-9,C
15552015,6356882,-10,C
15552016,6356882,-11,C
15552017,6356882,-12,C
15552018,6356882,-13,C
15552019,6356882,-14,C
15552020,6356882,-15,C
15552021,6356882,-16,C
15552022,6356882,-17,C
15552023,6356882,-18,C
15552024,6356882,-19,C
15552025,6356882,-20,C
15552026,6356882,-21,C
15552027,6356882,-22,C
15552028,6356882,-23,C
15552029,6356882,-24,C
15552030,6356882,-25,C
15552031,6356882,-26,C
15552032,6356882,-27,C
15552033,6356882,-28,C
15552034,6356882,-29,C
15552035,6356882,-30,C
15552036,6356882,-31,C
15552037,6356882,-32,C
15552038,6356882,-33,C
15552039,6356882,-34,C
15552040,6356882,-35,C
15552041,6356882,-36,C
15552042,6356882,-37,C
15552043,6356882,-38,C
15552044,6356882,-39,C
15552045,6356882,-40,C
15552046,6356882,-41,C
15552047,6356882,-42,C
15552048,6356882,-43,C
15552049,6356882,-44,C
15552050,6356882,-45,C
15552051,6356882,-46,0
15552052,6356882,-47,0
15552053,6356882,-48,0
15552054,6356882,-49,0
15552055,6356882,-50,0
15552056,6356882,-51,0
15552057,6356882,-52,0
15552058,6356882,-53,0
15552059,6356882,-54,0
15552060,6356882,-55,0
15552061,6356882,-56,0
15552062,6356882,-57,0
15552063,6356882,-58,0
15552064,6356882,-59,0
15552065,6356882,-60,0
15552066,6356882,-61,0
15552067,6356882,-62,0
15552068,6356882,-63,0
15552069,6356883,0,X
15552070,6356883,-1,X
15552071,6356883,-2,X
15552072,6356883,-3,X
15552073,6356883,-4,X
15552074,6356883,-5,X
15552075,6356883,-6,X
15552076,6356883,-7,X
15552077,6356883,-8,X
15552078,6356883,-9,X
15552079,6356883,-10,X
15552080,6356883,-11,X
15552081,6356883,-12,X
15552082,6356883,-13,X
15552083,6356883,-14,X
15552084,6356883,-15,X
15552085,6356883,-16,X
15552086,6356883,-17,X
15552087,6356883,-18,X
15552088,6356883,-19,X
15552089,6356883,-20,X
15552090,6356883,-21,X
15552091,6356883,-22,X
15552092,6356883,-23,X
15552093,6356883,-24,X
15552094,6356883,-25,X
15552095,6356883,-26,X
15552096,6356883,-27,X
15552097,6356883,-28,X
15552098,6356883,-29,0
15552099,6356883,-30,X
15552100,6356883,-31,0
15552101,6356883,-32,0
15552102,6356883,-33,0
15552103,6356883,-34,0
15552104,6356883,-35,0
15552105,6356883,-36,0
15552106,6356883,-37,0
15552107,6356883,-38,0
15552108,6356883,-39,0
15552109,6356883,-40,0
15552110,6356883,-41,0
15552111,6356883,-42,0
15552112,6356883,-43,0
15552113,6356883,-44,0
15552114,6356883,-45,0
15552115,6356883,-46,0
15552116,6356883,-47,0
15552117,6356883,-48,0
15552118,6356883,-49,0
15552119,6356883,-50,0
15552120,6356883,-51,0
15552121,6356883,-52,0
15552122,6356883,-53,0
15552123,6356883,-54,0
15552124,6356883,-55,0
15552125,6356883,-56,0
15552126,6356883,-57,0
15552127,6356883,-58,0
15552128,6356883,-59,0
15552129,6356884,0,X
15552130,6356884,-1,X
15552131,6356884,-2,X
15552132,6356884,-3,X
15552133,6356884,-4,X
15552134,6356884,-5,0
15552135,6356884,-6,0
15552136,6356884,-7,0
15552137,6356884,-8,0
15552138,6356884,-9,X
15552139,6356884,-10,0
15552140,6356885,0,C
15552141,6356885,-1,C
15552142,6356885,-2,C
15552143,6356885,-3,C
15552144,6356885,-4,C
15552145,6356885,-5,C
15552146,6356885,-6,C
15552147,6356885,-7,C
15552148,6356885,-8,C
15552149,6356885,-9,C
15552150,6356885,-10,C
15552151,6356885,-11,C
15552152,6356885,-12,C
15552153,6356885,-13,C
15552154,6356885,-14,C
15552155,6356885,-15,C
15552156,6356885,-16,C
15552157,6356885,-17,C
15552158,6356885,-18,C
15552159,6356885,-19,C
15552160,6356885,-20,C
15552161,6356885,-21,C
15552162,6356885,-22,C
15552163,6356885,-23,C
15552164,6356885,-24,C
15552165,6356885,-25,C
15552166,6356885,-26,C
15552167,6356885,-27,C
15552168,6356885,-28,C
15552169,6356885,-29,C
15552170,6356885,-30,C
15552171,6356885,-31,C
15552172,6356885,-32,C
15552173,6356885,-33,C
15552174,6356885,-34,C
15552175,6356885,-35,C
15552176,6356885,-36,C
15552177,6356885,-37,C
15552178,6356885,-38,C
15552179,6356885,-39,C
15552180,6356885,-40,C
15552181,6356885,-41,C
15552182,6356885,-42,C
15552183,6356885,-43,C
15552184,6356885,-44,C
15552185,6356885,-45,C
15552186,6356885,-46,C
15552187,6356885,-47,C
15552188,6356885,-48,C
15552189,6356885,-49,C
15552190,6356885,-50,C
15552191,6356885,-51,C
15552192,6356885,-52,C
