,SK_ID_PREV,SK_ID_CURR,MONTHS_BALANCE,CNT_INSTALMENT,CNT_INSTALMENT_FUTURE,NAME_CONTRACT_STATUS,SK_DPD,SK_DPD_DEF
4358,1635359,418741,-36,12.0,1.0,Active,0,0
4359,1854030,249846,-35,16.0,4.0,Active,0,0
4360,1898572,430109,-38,12.0,0.0,Completed,0,0
4361,1569919,282860,-36,12.0,0.0,Completed,0,0
4362,2760539,140464,-36,12.0,0.0,Completed,0,0
4363,1652152,380933,-33,12.0,1.0,Active,0,0
4364,2270287,294251,-37,12.0,0.0,Completed,0,0
4365,1286077,269259,-36,24.0,13.0,Active,0,0
4366,2466002,344919,-34,12.0,1.0,Active,0,0
4367,1897032,390435,-35,12.0,1.0,Active,0,0
4368,1180366,127714,-37,12.0,1.0,Active,0,0
4369,1201611,125446,-37,12.0,1.0,Active,0,0
4370,1543165,160645,-41,12.0,1.0,Active,0,0
4371,2142977,296040,-35,12.0,1.0,Active,7,7
4372,1012333,430236,-40,12.0,0.0,Completed,0,0
4373,2713925,177865,-42,12.0,0.0,Completed,0,0
4374,1419919,368504,-35,24.0,12.0,Active,0,0
4375,1312302,192010,-51,12.0,2.0,Active,0,0
4376,1377343,221793,-53,12.0,4.0,Active,0,0
4377,2074365,127015,-54,12.0,2.0,Active,0,0
4378,2821681,121808,-51,12.0,6.0,Active,0,0
4379,1848417,129676,-54,6.0,0.0,Completed,0,0
4380,1106673,175511,-46,12.0,1.0,Active,0,0
4381,2387990,456139,-46,12.0,2.0,Active,0,0
4382,2260100,207188,-49,12.0,4.0,Active,0,0
4383,1455576,220471,-50,12.0,1.0,Active,0,0
4384,1078762,237079,-53,10.0,0.0,Completed,0,0
4385,1793148,445025,-50,10.0,3.0,Active,0,0
4386,1523950,391102,-48,6.0,0.0,Completed,0,0
4387,2513709,235891,-53,12.0,3.0,Active,0,0
4388,1593103,327594,-53,6.0,1.0,Active,0,0
4389,1211636,246202,-46,6.0,1.0,Active,0,0
4390,2812210,391301,-45,12.0,3.0,Active,0,0
4391,1572487,112828,-49,12.0,3.0,Active,0,0
4392,1767599,264357,-44,12.0,3.0,Active,0,0
4393,1411487,231213,-46,12.0,1.0,Active,0,0
4394,1465196,378787,-48,4.0,0.0,Completed,0,0
4395,2629686,132048,-52,12.0,3.0,Active,0,0
4396,1311977,365781,-54,12.0,3.0,Active,0,0
4397,2190313,133225,-51,6.0,0.0,Completed,0,0
4398,1423801,399544,-47,6.0,0.0,Completed,0,0
4399,1717234,141565,-44,12.0,6.0,Active,0,0
4400,1061555,221316,-48,12.0,2.0,Active,0,0
4401,2814343,365281,-45,24.0,16.0,Active,0,0
4402,2675103,168689,-48,12.0,5.0,Active,0,0
4403,1042922,161849,-47,12.0,2.0,Active,0,0
4404,1639665,365327,-44,12.0,4.0,Active,0,0
4405,2648837,323721,-46,12.0,6.0,Active,0,0
4406,1549902,410405,-54,6.0,0.0,Active,0,0
4407,1595674,211369,-46,14.0,4.0,Active,0,0
4408,1586515,229015,-45,6.0,1.0,Active,0,0
4409,2116723,450250,-50,12.0,2.0,Active,0,0
4410,2593670,347880,-54,6.0,0.0,Completed,0,0
4411,1147348,444631,-52,16.0,7.0,Active,0,0
4412,1624353,221007,-48,12.0,6.0,Active,0,0
4413,2546055,398896,-46,12.0,5.0,Active,0,0
4414,2607247,291422,-47,6.0,0.0,Active,0,0
4415,1840225,437946,-48,6.0,4.0,Active,0,0
4416,2706942,279116,-45,12.0,4.0,Active,0,0
4417,1540835,446589,-44,12.0,1.0,Active,0,0
4418,2150199,436422,-53,16.0,5.0,Active,0,0
4419,2769834,383454,-54,12.0,3.0,Active,0,0
4420,1676800,338173,-52,12.0,3.0,Active,0,0
4421,1127544,389019,-50,12.0,1.0,Active,0,0
4422,2010379,326996,-51,12.0,0.0,Active,0,0
4423,1870218,276859,-48,6.0,1.0,Active,0,0
4424,1491855,156732,-53,11.0,1.0,Active,0,0
4425,1787617,310199,-44,12.0,3.0,Active,0,0
4426,1308202,402504,-47,6.0,0.0,Active,27,0
4427,1833122,163314,-44,12.0,2.0,Active,0,0
4428,1231336,334149,-44,11.0,0.0,Active,0,0
4429,2714811,271774,-52,11.0,0.0,Active,0,0
4430,2767724,448597,-53,12.0,2.0,Active,0,0
4431,1036483,402879,-44,6.0,0.0,Completed,0,0
4432,2332794,382460,-51,10.0,2.0,Active,0,0
4433,2800997,288401,-47,12.0,1.0,Active,0,0
4434,1217920,180919,-45,12.0,5.0,Active,0,0
4435,1127297,431553,-46,12.0,4.0,Active,0,0
4436,2387919,257511,-54,12.0,3.0,Active,0,0
4437,1024386,197802,-51,12.0,6.0,Active,0,0
4438,1184431,369596,-44,6.0,0.0,Active,173,0
4439,1027765,455599,-44,6.0,0.0,Completed,0,0
4440,2158933,338109,-39,36.0,24.0,Active,0,0
4441,1232674,246626,-45,36.0,24.0,Active,0,0
4442,2272444,430496,-41,17.0,0.0,Completed,0,0
4443,2745949,447171,-42,18.0,2.0,Active,0,0
4444,2340499,285347,-40,36.0,26.0,Active,0,0
4445,1133917,451542,-41,36.0,23.0,Active,0,0
4446,1449955,176135,-43,24.0,11.0,Active,0,0
4447,2537647,312380,-46,24.0,11.0,Active,0,0
4448,2189165,147324,-40,36.0,33.0,Active,0,0
4449,1597401,251277,-38,60.0,59.0,Active,0,0
4450,1411019,121036,-45,36.0,30.0,Active,0,0
4451,1614555,189689,-45,24.0,3.0,Active,0,0
4452,2018238,275906,-48,36.0,33.0,Active,0,0
4453,2305984,298550,-42,12.0,2.0,Active,0,0
4454,1861012,255454,-39,18.0,1.0,Active,0,0
4455,1544426,176044,-38,25.0,22.0,Active,0,0
4456,2379686,365158,-43,60.0,57.0,Active,0,0
4457,1584667,239571,-38,12.0,2.0,Active,0,0
4458,1060955,300635,-38,24.0,12.0,Active,1,1
4459,1374497,109562,-42,36.0,35.0,Active,0,0
4460,2357320,242288,-41,18.0,15.0,Active,0,0
4461,2487344,290516,-40,60.0,51.0,Active,0,0
4462,1463696,109382,-42,36.0,27.0,Active,0,0
4463,1390135,392182,-39,6.0,0.0,Completed,0,0
4464,1521880,377432,-45,24.0,5.0,Active,0,0
4465,2127846,296364,-45,36.0,22.0,Active,0,0
4466,2552137,448427,-44,18.0,17.0,Signed,0,0
4467,2582326,234548,-39,24.0,14.0,Active,0,0
4468,1781438,203831,-41,24.0,3.0,Active,0,0
4469,1780434,279886,-45,36.0,35.0,Active,0,0
4470,1267866,380382,-38,18.0,14.0,Active,0,0
4471,2038717,215647,-39,12.0,12.0,Active,0,0
4472,1850540,121992,-42,12.0,12.0,Signed,0,0
4473,2833311,418317,-42,36.0,34.0,Active,0,0
4474,2604819,440278,-42,24.0,24.0,Active,0,0
4475,2274130,375420,-38,30.0,30.0,Active,0,0
4476,1446530,271958,-46,24.0,21.0,Active,0,0
4477,1941745,253386,-43,12.0,9.0,Active,0,0
4478,2425484,438987,-38,36.0,35.0,Active,0,0
4479,2629123,429311,-38,18.0,15.0,Active,0,0
4480,1640691,204751,-39,36.0,28.0,Active,0,0
4481,1670114,430858,-46,18.0,8.0,Active,0,0
4482,1146886,378004,-38,36.0,35.0,Active,0,0
4483,1071690,355346,-41,36.0,33.0,Active,0,0
4484,1449995,409578,-40,60.0,57.0,Active,0,0
4485,2642918,341494,-42,12.0,9.0,Active,0,0
4486,2773101,304321,-45,36.0,35.0,Active,0,0
4487,2026991,267829,-42,12.0,4.0,Active,0,0
4488,1110942,318515,-46,48.0,47.0,Active,0,0
4489,1238782,112130,-42,12.0,0.0,Completed,0,0
4490,1424149,221890,-46,36.0,22.0,Active,0,0
4491,2672664,436608,-39,10.0,0.0,Completed,0,0
4492,1160843,425848,-38,36.0,28.0,Active,0,0
4493,2458815,235212,-42,7.0,0.0,Active,0,0
4494,2509997,356816,-48,24.0,17.0,Active,0,0
4495,2687309,429937,-42,24.0,16.0,Active,0,0
4496,2425489,139976,-44,30.0,27.0,Active,0,0
4497,2759336,450275,-39,12.0,3.0,Active,0,0
4498,1510422,279499,-40,24.0,15.0,Active,5,5
4499,2085252,374521,-41,24.0,20.0,Active,0,0
4500,2426357,121033,-39,18.0,10.0,Active,0,0
4501,1864815,267779,-42,12.0,3.0,Active,0,0
4502,1910174,377812,-38,36.0,29.0,Active,0,0
4503,2370867,281087,-39,36.0,32.0,Active,0,0
4504,1682494,331209,-38,36.0,36.0,Active,0,0
4505,1636365,117553,-41,12.0,2.0,Active,0,0
4506,2633856,140768,-39,12.0,5.0,Active,6,6
4507,1535636,436729,-37,12.0,5.0,Active,0,0
4508,2703446,166782,-37,12.0,5.0,Active,0,0
4509,1437178,195463,-47,12.0,5.0,Active,0,0
4510,2205302,334884,-37,12.0,4.0,Active,0,0
4511,1923338,409506,-42,6.0,0.0,Completed,0,0
4512,1642357,446151,-42,12.0,1.0,Active,0,0
4513,2064608,154102,-42,6.0,0.0,Completed,0,0
4514,1150277,203942,-37,12.0,5.0,Active,0,0
4515,2073234,430877,-38,12.0,5.0,Active,0,0
4516,1740770,163726,-41,10.0,3.0,Active,0,0
4517,2345540,183034,-45,12.0,3.0,Active,0,0
4518,1562939,133910,-41,12.0,3.0,Active,0,0
4519,1286006,264123,-38,18.0,11.0,Active,0,0
4520,2029265,109291,-43,18.0,11.0,Active,0,0
4521,2104571,384167,-44,12.0,4.0,Active,0,0
4522,1380705,408779,-38,12.0,5.0,Active,0,0
4523,1292044,456241,-38,12.0,5.0,Active,0,0
4524,2190520,212996,-37,12.0,1.0,Active,0,0
4525,1386070,448759,-45,12.0,3.0,Active,0,0
4526,2540081,120861,-39,12.0,5.0,Active,0,0
4527,2482340,240211,-37,24.0,13.0,Active,0,0
4528,1264741,250691,-47,12.0,1.0,Active,0,0
4529,2802850,250215,-37,12.0,1.0,Active,0,0
4530,1077078,125574,-47,12.0,5.0,Active,0,0
4531,2159196,440645,-37,12.0,2.0,Active,0,0
4532,1412490,262176,-39,12.0,5.0,Active,0,0
4533,1907176,455866,-37,18.0,2.0,Active,0,0
4534,2412989,403356,-37,12.0,1.0,Active,0,0
4535,1333388,212963,-46,12.0,1.0,Active,0,0
4536,1132508,439989,-41,12.0,0.0,Active,0,0
4537,1410900,436402,-39,12.0,1.0,Active,0,0
4538,1365802,373316,-43,12.0,3.0,Active,0,0
4539,2756607,123991,-45,10.0,0.0,Completed,0,0
4540,1970305,397969,-38,12.0,5.0,Active,0,0
4541,2230061,451820,-39,12.0,3.0,Active,0,0
4542,1332247,216236,-43,12.0,5.0,Active,0,0
4543,1998004,276163,-42,10.0,1.0,Active,0,0
4544,1921874,297571,-37,12.0,0.0,Active,0,0
4545,1814707,315683,-38,10.0,1.0,Active,0,0
4546,1535137,296930,-38,10.0,1.0,Active,0,0
4547,1905517,299090,-38,12.0,5.0,Active,0,0
4548,2409654,277866,-46,12.0,3.0,Active,0,0
4549,2248374,361880,-41,12.0,5.0,Active,0,0
4550,1489107,236892,-39,24.0,13.0,Active,0,0
4551,1940298,329705,-39,12.0,3.0,Active,0,0
4552,2287834,327133,-37,12.0,1.0,Active,0,0
4553,2397666,362455,-37,12.0,3.0,Active,0,0
4554,2768287,287131,-37,12.0,5.0,Active,0,0
4555,1885007,406244,-41,6.0,0.0,Completed,0,0
4556,2387050,414056,-40,12.0,3.0,Active,0,0
4557,1413930,283547,-39,12.0,3.0,Active,0,0
4558,1620361,435933,-43,12.0,5.0,Active,0,0
4559,2335585,253026,-42,12.0,5.0,Active,0,0
4560,1373086,387086,-45,18.0,9.0,Active,0,0
4561,2199222,110617,-38,12.0,6.0,Active,0,0
4562,1672408,145922,-44,12.0,0.0,Completed,0,0
4563,2015391,347444,-37,12.0,5.0,Active,0,0
4564,1845081,153846,-41,12.0,5.0,Active,0,0
4565,1670187,214126,-38,12.0,5.0,Active,0,0
4566,1889880,328085,-37,7.0,0.0,Completed,0,0
4567,2570993,274714,-40,8.0,0.0,Completed,0,0
4568,2094520,351717,-38,12.0,5.0,Active,0,0
4569,2526220,399637,-40,12.0,1.0,Active,0,0
4570,2157735,393187,-31,24.0,19.0,Active,0,0
4571,2144589,132899,-35,18.0,15.0,Active,0,0
4572,2127846,296364,-38,21.0,0.0,Completed,0,0
4573,1340439,131904,-35,18.0,12.0,Active,0,0
4574,2259294,279367,-33,36.0,22.0,Active,0,0
4575,1983796,447299,-33,24.0,20.0,Active,0,0
4576,2154030,314746,-41,12.0,11.0,Active,0,0
4577,1111318,144177,-37,1.0,0.0,Completed,0,0
4578,2282832,272865,-34,12.0,11.0,Active,0,0
4579,2623160,363593,-32,36.0,20.0,Active,0,0
4580,2820719,389488,-31,12.0,11.0,Active,0,0
4581,1870850,147929,-36,6.0,3.0,Active,0,0
4582,1260631,343637,-35,12.0,11.0,Active,0,0
4583,2369749,352568,-38,36.0,31.0,Active,0,0
4584,1274766,205593,-33,24.0,23.0,Active,0,0
4585,2584956,246409,-31,6.0,5.0,Active,0,0
4586,1689090,235639,-32,6.0,5.0,Active,0,0
4587,1109531,378852,-34,24.0,23.0,Active,0,0
4588,2357938,330653,-34,24.0,23.0,Active,0,0
4589,1239956,191965,-33,36.0,22.0,Active,0,0
4590,1189948,250975,-39,36.0,25.0,Active,0,0
4591,1964284,430436,-34,18.0,10.0,Active,0,0
4592,1251899,430058,-32,24.0,15.0,Active,0,0
4593,1058531,380607,-33,9.0,0.0,Completed,0,0
4594,2300836,109315,-33,36.0,28.0,Active,0,0
4595,2100491,301110,-39,36.0,26.0,Active,0,0
4596,1099855,265413,-35,18.0,6.0,Active,0,0
4597,1243819,233690,-38,36.0,25.0,Active,0,0
4598,1460616,155512,-39,10.0,0.0,Completed,0,0
4599,2371185,127578,-31,18.0,11.0,Active,0,0
4600,2290912,165303,-36,36.0,26.0,Active,0,0
4601,1611338,217667,-39,36.0,28.0,Active,0,0
4602,1762000,363373,-33,36.0,25.0,Active,0,0
4603,1906075,375891,-39,18.0,7.0,Active,0,0
4604,2383769,326912,-31,18.0,17.0,Active,0,0
4605,1509802,411605,-39,11.0,0.0,Completed,0,0
4606,1194033,162147,-31,36.0,27.0,Active,0,0
4607,2305830,259293,-33,36.0,28.0,Active,0,0
4608,1150948,201771,-31,24.0,13.0,Active,0,0
4609,2120066,413177,-34,60.0,50.0,Active,0,0
4610,1682494,331209,-31,36.0,29.0,Active,0,0
4611,1773435,120748,-40,18.0,7.0,Active,0,0
4612,1574040,289785,-34,36.0,29.0,Active,0,0
4613,1288581,145272,-32,36.0,27.0,Active,0,0
4614,2833610,314797,-37,60.0,50.0,Active,0,0
4615,1084687,381280,-33,24.0,14.0,Active,0,0
4616,1292503,318444,-31,36.0,27.0,Active,0,0
4617,1544473,438592,-33,24.0,14.0,Active,0,0
4618,1112464,220970,-32,24.0,16.0,Active,0,0
4619,1906082,260133,-37,36.0,27.0,Active,0,0
4620,1190466,430157,-33,36.0,26.0,Active,0,0
4621,2673387,136158,-37,36.0,27.0,Active,0,0
4622,1118453,385074,-39,24.0,14.0,Active,0,0
4623,1782552,132483,-36,36.0,29.0,Active,0,0
4624,1589549,433771,-33,24.0,16.0,Active,0,0
4625,1956133,236477,-32,24.0,14.0,Active,0,0
4626,2583396,206980,-35,36.0,26.0,Active,0,0
4627,1991525,444173,-32,36.0,28.0,Active,0,0
4628,2247527,267636,-38,36.0,29.0,Active,0,0
4629,1361902,228358,-37,36.0,26.0,Active,0,0
4630,2271232,287174,-35,24.0,14.0,Active,0,0
4631,1133907,415721,-38,36.0,27.0,Active,0,0
4632,1354886,154197,-35,36.0,28.0,Active,0,0
4633,2225385,113995,-38,30.0,30.0,Active,0,0
4634,1242704,240287,-41,18.0,14.0,Active,0,0
4635,2208800,178166,-40,18.0,14.0,Active,0,0
4636,1173471,164470,-42,36.0,36.0,Active,0,0
4637,1606401,354300,-42,60.0,60.0,Signed,0,0
4638,2166161,427320,-46,60.0,60.0,Signed,0,0
4639,1771359,251238,-42,18.0,18.0,Signed,0,0
4640,2318609,232526,-39,36.0,31.0,Active,0,0
4641,2363606,246966,-45,24.0,22.0,Active,2,2
4642,2349664,103777,-39,18.0,18.0,Active,0,0
4643,2369123,124199,-43,36.0,35.0,Active,0,0
4644,2152771,423035,-44,12.0,4.0,Active,0,0
4645,1721084,409884,-40,30.0,25.0,Active,0,0
4646,2764371,336308,-48,30.0,19.0,Active,0,0
4647,2346571,103237,-45,6.0,5.0,Active,0,0
4648,2256133,130332,-46,36.0,33.0,Active,0,0
4649,1857634,168208,-48,60.0,55.0,Active,0,0
4650,1083654,432158,-39,36.0,33.0,Active,0,0
4651,1964472,261594,-47,36.0,28.0,Active,0,0
4652,2730125,343209,-38,36.0,32.0,Active,0,0
4653,2253733,355650,-40,36.0,26.0,Active,0,0
4654,1394971,185064,-42,36.0,30.0,Active,0,0
4655,2689602,283529,-38,36.0,34.0,Active,0,0
4656,1623580,417953,-39,12.0,9.0,Active,0,0
4657,2085706,279825,-40,24.0,22.0,Active,0,0
4658,1510531,137073,-42,36.0,33.0,Active,0,0
4659,1743380,258521,-44,12.0,11.0,Active,0,0
4660,2804841,156167,-39,18.0,8.0,Active,0,0
4661,1891608,257969,-41,12.0,0.0,Completed,0,0
4662,2367063,353780,-38,12.0,11.0,Active,0,0
4663,1984692,420226,-45,12.0,11.0,Active,0,0
4664,2105334,188642,-44,36.0,33.0,Active,0,0
4665,1705686,281877,-40,30.0,26.0,Active,0,0
4666,1179662,357451,-40,18.0,10.0,Active,0,0
4667,1235036,377652,-38,12.0,9.0,Active,0,0
4668,2832176,323967,-38,12.0,9.0,Active,0,0
4669,1771172,189862,-39,36.0,34.0,Active,0,0
4670,2833594,155676,-41,6.0,3.0,Active,0,0
4671,1304879,440610,-46,36.0,33.0,Active,0,0
4672,1799791,106320,-47,24.0,23.0,Active,0,0
4673,2715998,279531,-42,24.0,23.0,Active,0,0
4674,2048478,178090,-41,18.0,17.0,Signed,0,0
4675,2342163,319976,-42,6.0,3.0,Active,0,0
4676,2305830,259293,-40,36.0,35.0,Active,0,0
4677,2060020,118516,-40,36.0,36.0,Active,0,0
4678,1315952,186357,-44,36.0,30.0,Active,0,0
4679,1563489,379519,-43,30.0,26.0,Active,0,0
4680,1030870,354292,-46,18.0,10.0,Active,0,0
4681,1590491,416111,-43,18.0,13.0,Active,0,0
4682,1007786,114157,-38,6.0,3.0,Active,0,0
4683,2121338,172438,-39,6.0,1.0,Active,0,0
4684,1034717,136453,-41,36.0,36.0,Active,0,0
4685,2567102,162900,-39,24.0,21.0,Active,1,1
4686,1730124,164387,-38,24.0,17.0,Active,0,0
4687,2495275,331543,-40,18.0,18.0,Active,0,0
4688,2085878,257887,-44,6.0,6.0,Active,0,0
4689,1071473,370249,-43,36.0,36.0,Active,0,0
4690,1536864,329756,-44,24.0,15.0,Active,0,0
4691,2426843,191771,-38,36.0,15.0,Active,0,0
4692,1783673,425735,-38,24.0,2.0,Active,0,0
4693,2360054,322630,-47,12.0,1.0,Active,0,0
4694,2751362,276082,-39,36.0,35.0,Active,0,0
4695,1060999,356310,-39,36.0,35.0,Active,0,0
4696,1647657,422209,-39,24.0,3.0,Active,0,0
4697,2230312,196413,-42,36.0,30.0,Active,0,0
4698,1768270,205626,-1,12.0,9.0,Active,0,0
4699,1914866,252622,-2,12.0,9.0,Active,0,0
4700,1359433,123840,-2,12.0,10.0,Active,0,0
4701,2659533,326455,-2,5.0,0.0,Completed,0,0
4702,2633146,144612,-6,12.0,8.0,Active,0,0
4703,1440995,449496,-1,12.0,8.0,Active,0,0
4704,1598186,189376,-4,6.0,4.0,Active,0,0
4705,2103702,184268,-5,8.0,7.0,Active,0,0
4706,1621089,161718,-2,6.0,3.0,Active,0,0
4707,2759251,223870,-2,18.0,15.0,Active,0,0
4708,1284749,454802,-5,12.0,8.0,Active,0,0
4709,1487462,450404,-4,6.0,4.0,Active,0,0
4710,1136909,106090,-6,12.0,7.0,Active,0,0
4711,2141574,370951,-3,12.0,7.0,Active,0,0
4712,1404698,384966,-4,12.0,10.0,Active,0,0
4713,2703293,224262,-6,12.0,10.0,Active,0,0
4714,2715134,188774,-2,6.0,3.0,Active,0,0
4715,2366109,303906,-5,12.0,8.0,Active,0,0
4716,1923620,116309,-6,12.0,10.0,Active,0,0
4717,1287530,193937,-4,12.0,9.0,Active,0,0
4718,1783066,394689,-6,16.0,13.0,Active,0,0
4719,2821540,432790,-3,12.0,11.0,Active,0,0
4720,1304943,174690,-6,12.0,11.0,Active,0,0
4721,1139990,437535,-2,6.0,5.0,Active,0,0
4722,1212712,199223,-4,6.0,6.0,Active,0,0
4723,2819982,204304,-1,12.0,11.0,Active,0,0
4724,2452543,314699,-5,12.0,8.0,Active,0,0
4725,1293255,306986,-4,12.0,10.0,Active,0,0
4726,1316534,354583,-4,12.0,7.0,Active,0,0
4727,1590044,357022,-5,6.0,2.0,Active,0,0
4728,1760594,132184,-3,12.0,9.0,Active,0,0
4729,1405946,201361,-3,12.0,12.0,Active,0,0
4730,1590282,337106,-3,12.0,11.0,Active,0,0
4731,1107500,218032,-5,12.0,6.0,Active,0,0
4732,1585158,339448,-3,12.0,10.0,Active,0,0
4733,2425746,211113,-3,12.0,10.0,Active,0,0
4734,1239946,453371,-2,12.0,10.0,Active,0,0
4735,1894274,385658,-4,12.0,9.0,Active,0,0
4736,1682628,211069,-3,12.0,10.0,Active,0,0
4737,1319659,284435,-4,12.0,10.0,Active,0,0
4738,1775349,205403,-5,2.0,0.0,Completed,0,0
4739,1672747,164883,-6,12.0,8.0,Active,0,0
4740,2627255,251219,-6,12.0,6.0,Active,0,0
4741,1365449,116956,-2,6.0,5.0,Active,0,0
4742,2332106,433694,-1,12.0,11.0,Active,0,0
4743,2487362,399622,-6,12.0,10.0,Active,0,0
4744,1313513,338936,-4,12.0,11.0,Active,0,0
4745,2123512,206211,-5,12.0,7.0,Active,0,0
4746,1380619,250340,-5,12.0,11.0,Active,0,0
4747,2346309,226623,-1,12.0,7.0,Active,0,0
4748,2134065,239092,-4,4.0,0.0,Completed,0,0
4749,2273252,155808,-6,12.0,11.0,Active,0,0
4750,2704823,271072,-1,12.0,10.0,Active,0,0
4751,2179550,357157,-6,6.0,3.0,Active,0,0
4752,1328734,120748,-5,12.0,11.0,Active,0,0
4753,2660845,125031,-5,12.0,7.0,Active,0,0
4754,1390728,365497,-6,12.0,9.0,Active,0,0
4755,2227688,452995,-6,12.0,10.0,Active,0,0
4756,1841060,118312,-5,12.0,12.0,Active,0,0
4757,2100393,170735,-6,12.0,12.0,Active,0,0
4758,1235434,177780,-5,12.0,8.0,Active,0,0
4759,2749043,137182,-4,6.0,1.0,Active,0,0
4760,2652201,455362,-4,4.0,3.0,Active,0,0
4761,2603910,416967,-4,12.0,7.0,Active,0,0
4762,1589020,280569,-27,6.0,0.0,Demand,0,0
4763,2510241,446825,-28,12.0,1.0,Active,0,0
4764,1800861,193487,-27,9.0,1.0,Active,0,0
4765,2477474,428475,-27,12.0,1.0,Active,0,0
4766,1840366,422511,-30,12.0,2.0,Active,0,0
4767,2308185,274307,-29,12.0,3.0,Active,0,0
4768,1907850,156626,-28,24.0,16.0,Active,0,0
4769,1692615,395302,-26,12.0,4.0,Active,0,0
4770,1076042,397171,-33,12.0,4.0,Active,0,0
4771,2751798,223577,-28,12.0,1.0,Active,0,0
4772,2537696,120179,-33,18.0,9.0,Active,0,0
4773,1894026,175538,-26,12.0,0.0,Active,0,0
4774,2083584,424942,-24,12.0,3.0,Active,0,0
4775,1884799,288207,-33,12.0,0.0,Active,0,0
4776,1286936,327603,-25,10.0,0.0,Active,0,0
4777,1214115,319127,-28,24.0,14.0,Active,0,0
4778,2803577,138170,-28,12.0,0.0,Completed,0,0
4779,1328791,116138,-24,24.0,16.0,Active,0,0
4780,1607119,313374,-32,24.0,14.0,Active,0,0
4781,1560651,256657,-24,8.0,0.0,Completed,0,0
4782,1675722,198267,-26,18.0,6.0,Active,0,0
4783,1184932,330354,-30,12.0,4.0,Active,0,0
4784,2263345,191950,-26,24.0,13.0,Active,0,0
4785,2496079,214682,-25,10.0,2.0,Active,0,0
4786,1796782,336556,-26,12.0,5.0,Active,0,0
4787,2584208,244027,-30,12.0,0.0,Completed,0,0
4788,2128405,303942,-26,12.0,4.0,Active,0,0
4789,1412233,130154,-33,11.0,0.0,Active,0,0
4790,2760795,425792,-24,11.0,0.0,Active,0,0
4791,1291750,238124,-27,12.0,0.0,Active,0,0
4792,2098756,296844,-28,12.0,4.0,Active,0,0
4793,2032064,438918,-24,12.0,2.0,Active,0,0
4794,2405173,241740,-28,12.0,4.0,Active,0,0
4795,2010413,373944,-27,12.0,0.0,Completed,0,0
4796,1667830,116108,-26,12.0,4.0,Active,0,0
4797,2388821,153700,-27,24.0,15.0,Active,0,0
4798,1498309,354929,-32,18.0,6.0,Active,0,0
4799,1756864,372631,-32,6.0,0.0,Completed,0,0
4800,2474884,455761,-27,11.0,0.0,Completed,0,0
4801,2407922,428010,-32,10.0,2.0,Active,0,0
4802,1667861,226785,-25,24.0,15.0,Active,0,0
4803,2331928,249468,-29,10.0,2.0,Active,0,0
4804,1557697,243352,-24,12.0,4.0,Active,0,0
4805,2427141,311238,-32,18.0,6.0,Active,0,0
4806,1510008,445873,-31,12.0,3.0,Active,0,0
4807,2181488,141101,-27,24.0,13.0,Active,0,0
4808,1635329,163950,-25,12.0,2.0,Active,0,0
4809,1470415,396823,-24,24.0,11.0,Active,0,0
4810,1846650,401845,-30,18.0,7.0,Active,0,0
4811,2224460,393154,-32,12.0,1.0,Active,0,0
4812,1811569,131629,-33,12.0,1.0,Active,0,0
4813,2696864,239422,-28,12.0,0.0,Completed,0,0
4814,1372095,188292,-32,12.0,2.0,Active,0,0
4815,1946741,143160,-24,13.0,4.0,Active,0,0
4816,1053761,445854,-30,10.0,2.0,Active,0,0
4817,1745340,302603,-26,10.0,2.0,Active,0,0
4818,2609848,425302,-31,12.0,0.0,Completed,0,0
4819,2776342,312036,-27,11.0,3.0,Active,0,0
4820,1565646,389947,-34,4.0,0.0,Demand,0,0
4821,1509480,123332,-30,12.0,4.0,Active,0,0
4822,1286117,231345,-27,12.0,0.0,Active,0,0
4823,1716813,164422,-29,10.0,2.0,Active,0,0
4824,2113811,171251,-28,14.0,7.0,Active,0,0
4825,2609306,373983,-26,12.0,4.0,Active,0,0
4826,2032410,133536,-31,36.0,29.0,Active,0,0
4827,1147304,273409,-31,36.0,28.0,Active,0,0
4828,2713175,285006,-40,17.0,0.0,Completed,0,0
4829,1312914,318608,-31,12.0,10.0,Active,0,0
4830,1284569,439873,-35,42.0,41.0,Active,0,0
4831,2756242,273667,-38,24.0,21.0,Active,0,0
4832,1041572,224306,-33,15.0,0.0,Completed,0,0
4833,2166724,452717,-36,12.0,9.0,Active,0,0
4834,1271202,143582,-33,12.0,9.0,Active,0,0
4835,2378111,388060,-33,6.0,5.0,Active,0,0
4836,1313220,215298,-31,24.0,21.0,Active,0,0
4837,2755451,397441,-33,42.0,36.0,Active,0,0
4838,2075585,197308,-31,24.0,24.0,Active,0,0
4839,1715927,446998,-36,12.0,8.0,Active,0,0
4840,1141404,434718,-37,24.0,23.0,Active,0,0
4841,1728513,202427,-37,24.0,23.0,Active,0,0
4842,2371260,371213,-34,12.0,11.0,Active,0,0
4843,2508443,208410,-40,24.0,23.0,Active,0,0
4844,2805502,270233,-38,12.0,6.0,Active,0,0
4845,1787712,403113,-37,12.0,11.0,Active,0,0
4846,2196508,209650,-37,24.0,23.0,Active,0,0
4847,2178604,244543,-40,24.0,20.0,Active,0,0
4848,2154239,103209,-31,24.0,20.0,Active,0,0
4849,1289888,177084,-39,36.0,31.0,Active,0,0
4850,2556215,302970,-37,24.0,23.0,Active,0,0
4851,1905116,384761,-40,18.0,14.0,Active,0,0
