,SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
5045,2236052,224783,Cash loans,37822.5,675000.0,675000.0,,675000.0,THURSDAY,14,Y,1,,,,XNA,Refused,-19,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24.0,low_normal,Cash X-Sell: low,,,,,,
5046,1379318,384557,Cash loans,,0.0,0.0,,,THURSDAY,18,Y,1,,,,XNA,Canceled,-74,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
5047,2655400,333316,Cash loans,,0.0,0.0,,,SATURDAY,13,Y,1,,,,XNA,Canceled,-515,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
5048,1534498,197710,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-205,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
5049,2353966,248214,Cash loans,36821.97,360000.0,376632.0,,360000.0,THURSDAY,13,Y,1,,,,XNA,Approved,-1295,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-1265.0,-935.0,-935.0,-928.0,1.0
5050,2737187,391214,Cash loans,21168.0,225000.0,225000.0,,225000.0,WEDNESDAY,9,Y,1,,,,XNA,Approved,-180,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-150.0,180.0,365243.0,365243.0,0.0
5051,2270819,333289,Consumer loans,3566.97,11470.5,12757.5,0.0,11470.5,MONDAY,12,Y,1,0.0,,,XAP,Approved,-421,Non-cash from your account,XAP,Unaccompanied,Repeater,Sport and Leisure,POS,XNA,Stone,50,Industry,4.0,middle,POS industry with interest,365243.0,-391.0,-301.0,-331.0,-324.0,1.0
5052,1215128,168000,Consumer loans,8846.505,69660.0,68211.0,6966.0,69660.0,TUESDAY,17,Y,1,0.1009166004592796,,,XAP,Refused,-961,Cash through the bank,LIMIT,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,43,Connectivity,10.0,high,POS mobile with interest,,,,,,
5053,2224958,307862,Consumer loans,2648.835,23130.0,22698.0,2475.0,23130.0,THURSDAY,14,Y,1,0.107079013228459,,,XAP,Approved,-2685,Cash through the bank,XAP,Children,New,Mobile,POS,XNA,Stone,5,Connectivity,12.0,high,POS mobile with interest,365243.0,-2650.0,-2320.0,-2320.0,-2297.0,1.0
5054,2297309,384586,Cash loans,13072.185,90000.0,110146.5,,90000.0,SATURDAY,7,Y,1,,,,Repairs,Refused,-351,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Country-wide,51,Connectivity,12.0,high,Cash Street: high,,,,,,
5055,2434199,391878,Cash loans,7930.62,90000.0,98910.0,,90000.0,THURSDAY,9,Y,1,,,,XNA,Refused,-554,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Country-wide,51,Connectivity,18.0,middle,Cash X-Sell: middle,,,,,,
5056,1682994,102788,Consumer loans,7059.825,58095.0,57807.0,5809.5,58095.0,SATURDAY,13,Y,1,0.0994564874893091,,,XAP,Approved,-642,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,high,POS mobile with interest,365243.0,-611.0,-281.0,-341.0,-326.0,0.0
5057,2590024,242684,Revolving loans,,0.0,0.0,,,MONDAY,7,Y,1,,,,XAP,Canceled,-306,XNA,XAP,,New,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
5058,2478609,259560,Cash loans,19274.085,180000.0,243945.0,,180000.0,MONDAY,5,Y,1,,,,Repairs,Approved,-494,Cash through the bank,XAP,,New,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-464.0,226.0,-404.0,-397.0,1.0
5059,2089689,306035,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-81,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5060,1289469,363114,Consumer loans,8958.735,73840.5,72306.0,7384.5,73840.5,SUNDAY,11,Y,1,0.1009203332665978,,,XAP,Approved,-1046,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,1245,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1015.0,-745.0,-745.0,-738.0,0.0
5061,2374696,438134,Consumer loans,14841.99,103405.5,126261.0,0.0,103405.5,TUESDAY,12,Y,1,0.0,,,XAP,Refused,-497,Cash through the bank,LIMIT,,Repeater,Consumer Electronics,POS,XNA,Country-wide,1245,Consumer electronics,10.0,middle,POS household with interest,,,,,,
5062,1217778,213119,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,6,Y,1,,,,XAP,Approved,-263,XNA,XAP,Unaccompanied,New,XNA,Cards,walk-in,Country-wide,1245,Consumer electronics,0.0,XNA,Card Street,-263.0,-214.0,365243.0,365243.0,365243.0,0.0
5063,2284606,205423,Cash loans,,0.0,0.0,,,FRIDAY,7,Y,1,,,,XNA,Canceled,-94,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5064,1189254,313855,Consumer loans,22541.805,191250.0,204925.5,0.0,191250.0,WEDNESDAY,16,Y,1,0.0,,,XAP,Approved,-309,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,30,Furniture,10.0,low_normal,POS industry with interest,365243.0,-278.0,-8.0,-38.0,-32.0,0.0
5065,1484338,103961,Revolving loans,5625.0,0.0,112500.0,,,MONDAY,15,Y,1,,,,XAP,Approved,-1679,XNA,XAP,,Repeater,XNA,Cards,x-sell,Country-wide,75,Connectivity,0.0,XNA,Card X-Sell,-1676.0,-1624.0,365243.0,-1015.0,365243.0,0.0
5066,1002479,121833,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,8,Y,1,,,,XAP,Approved,-394,XNA,XAP,,New,XNA,Cards,walk-in,Country-wide,30,Connectivity,0.0,XNA,Card Street,-276.0,-228.0,365243.0,365243.0,365243.0,0.0
5067,2753840,352383,Cash loans,30647.7,675000.0,950022.0,,675000.0,TUESDAY,12,Y,1,,,,Repairs,Refused,-532,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,60.0,low_normal,Cash Street: low,,,,,,
5068,2020669,435059,Cash loans,,0.0,0.0,,,MONDAY,16,Y,1,,,,XNA,Canceled,-204,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5069,1429576,239042,Revolving loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XAP,Canceled,-126,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
5070,1452610,119516,Cash loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XNA,Canceled,-153,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5071,2138964,130846,Cash loans,38205.72,720000.0,794133.0,,720000.0,SATURDAY,11,Y,1,,,,Other,Approved,-472,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,36.0,middle,Cash Street: middle,365243.0,-442.0,608.0,365243.0,365243.0,1.0
5072,1632298,137417,Revolving loans,,0.0,0.0,,,THURSDAY,17,Y,1,,,,XAP,Canceled,-481,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
5073,2782292,415339,Cash loans,,0.0,0.0,,,MONDAY,15,Y,1,,,,XNA,Canceled,-456,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5074,2402390,419747,Cash loans,,0.0,0.0,,,FRIDAY,9,Y,1,,,,XNA,Canceled,-316,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5075,2754016,220235,Cash loans,14086.71,157500.0,178290.0,,157500.0,FRIDAY,10,Y,1,,,,Other,Refused,-562,Cash through the bank,HC,,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,,,,,,
5076,1121978,127736,Revolving loans,11250.0,225000.0,225000.0,,225000.0,SATURDAY,14,Y,1,,,,XAP,Refused,-811,XNA,SCOFR,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,,,,,,
5077,2164822,299463,Consumer loans,6930.225,44730.0,42885.0,4500.0,44730.0,THURSDAY,13,Y,1,0.10342743676077,,,XAP,Approved,-1650,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,20,Connectivity,8.0,high,POS mobile with interest,365243.0,-1611.0,-1401.0,-1401.0,-1395.0,0.0
5078,1170514,191207,Consumer loans,5922.855,47376.9,58945.5,0.9,47376.9,SUNDAY,14,Y,1,1.6628357595744913e-05,,,XAP,Approved,-1033,Cash through the bank,XAP,"Spouse, partner",Repeater,Consumer Electronics,POS,XNA,Regional / Local,149,Consumer electronics,12.0,middle,POS household with interest,365243.0,-1002.0,-672.0,-822.0,-815.0,0.0
5079,2007861,358051,Cash loans,19795.77,90000.0,104013.0,,90000.0,THURSDAY,11,Y,1,,,,XNA,Approved,-154,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,6.0,middle,Cash X-Sell: middle,365243.0,-124.0,26.0,365243.0,365243.0,1.0
5080,1734845,267080,Cash loans,,0.0,0.0,,,TUESDAY,11,Y,1,,,,XNA,Canceled,-490,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5081,1492502,392621,Consumer loans,12238.875,119381.625,119380.5,1.125,119381.625,FRIDAY,14,Y,1,1.0263114384037516e-05,,,XAP,Approved,-491,Cash through the bank,XAP,,Refreshed,Furniture,POS,XNA,Stone,50,Furniture,12.0,middle,POS industry with interest,365243.0,-456.0,-126.0,-306.0,-300.0,0.0
5082,2639745,373943,Consumer loans,15486.525,138892.5,138892.5,0.0,138892.5,THURSDAY,14,Y,1,0.0,,,XAP,Approved,-2106,Cash through the bank,XAP,"Spouse, partner",New,Construction Materials,POS,XNA,Stone,390,Furniture,12.0,high,POS industry with interest,365243.0,-2070.0,-1740.0,-1740.0,-1732.0,0.0
5083,2474479,112249,Consumer loans,4239.495,22230.0,23332.5,0.0,22230.0,MONDAY,15,Y,1,0.0,,,XAP,Approved,-1193,XNA,XAP,Family,New,Audio/Video,POS,XNA,Stone,279,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1162.0,-1012.0,-1012.0,-1005.0,0.0
5084,1033081,121941,Consumer loans,10227.78,59400.0,52893.0,9000.0,59400.0,THURSDAY,11,Y,1,0.1583671526960751,,,XAP,Approved,-1239,Cash through the bank,XAP,Unaccompanied,Repeater,Construction Materials,POS,XNA,Stone,15,Construction,6.0,middle,POS industry with interest,365243.0,-1208.0,-1058.0,-1058.0,-1053.0,0.0
5085,2569451,441314,Cash loans,37703.925,832500.0,832500.0,,832500.0,SATURDAY,14,Y,1,,,,XNA,Refused,-374,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Country-wide,752,Furniture,48.0,middle,Cash X-Sell: middle,,,,,,
5086,1087549,230862,Consumer loans,5676.165,27436.5,27832.5,2745.0,27436.5,SATURDAY,11,Y,1,0.0977697504849822,,,XAP,Approved,-301,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-270.0,-120.0,-120.0,-118.0,0.0
5087,2276073,130792,Consumer loans,7137.315,32710.5,34330.5,0.0,32710.5,TUESDAY,7,Y,1,0.0,,,XAP,Refused,-1342,Cash through the bank,LIMIT,Family,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,,,,,,
5088,2580640,418365,Consumer loans,6708.87,54121.5,58882.5,0.0,54121.5,FRIDAY,13,Y,1,0.0,,,XAP,Approved,-222,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,20,Furniture,10.0,low_normal,POS industry with interest,365243.0,-190.0,80.0,365243.0,365243.0,0.0
5089,1327640,153088,Consumer loans,6062.94,134433.0,134433.0,0.0,134433.0,SUNDAY,14,Y,1,0.0,,,XAP,Approved,-1352,Cash through the bank,XAP,Unaccompanied,New,Consumer Electronics,POS,XNA,Country-wide,2000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1321.0,-631.0,-691.0,-680.0,0.0
5090,1780428,231911,Consumer loans,5169.96,112383.0,114633.0,0.0,112383.0,MONDAY,18,Y,1,0.0,,,XAP,Approved,-1151,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,2000,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-1120.0,-430.0,-460.0,-452.0,0.0
5091,1364753,220136,Consumer loans,9751.365,97416.0,96759.0,9900.0,97416.0,FRIDAY,12,Y,1,0.1010885157370685,,,XAP,Approved,-798,Cash through the bank,XAP,,New,Consumer Electronics,POS,XNA,Country-wide,2000,Consumer electronics,12.0,middle,POS household with interest,365243.0,-767.0,-437.0,-677.0,-670.0,0.0
5092,2773809,246127,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SUNDAY,15,Y,1,,,,XAP,Approved,-340,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Country-wide,100,Consumer electronics,0.0,XNA,Card X-Sell,-289.0,-264.0,365243.0,365243.0,365243.0,0.0
5093,2537141,324840,Consumer loans,8504.1,67455.0,83088.0,0.0,67455.0,THURSDAY,13,Y,1,0.0,,,XAP,Approved,-299,XNA,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Country-wide,100,Consumer electronics,12.0,middle,POS household with interest,365243.0,-269.0,61.0,365243.0,365243.0,1.0
5094,2137750,135242,Consumer loans,11748.195,128259.0,128259.0,0.0,128259.0,FRIDAY,11,Y,1,0.0,,,XAP,Approved,-200,XNA,XAP,"Spouse, partner",Repeater,Audio/Video,POS,XNA,Country-wide,100,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-170.0,160.0,365243.0,365243.0,0.0
5095,1326141,300698,Cash loans,23976.0,450000.0,450000.0,,450000.0,THURSDAY,14,Y,1,,,,XNA,Approved,-208,XNA,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Contact center,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-178.0,512.0,365243.0,365243.0,0.0
5096,2535106,238924,Revolving loans,,0.0,0.0,,,THURSDAY,8,Y,1,,,,XAP,Canceled,-154,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
5097,2802541,454606,Cash loans,,0.0,0.0,,,FRIDAY,13,Y,1,,,,XNA,Canceled,-6,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5098,2158045,354713,Cash loans,76105.575,1350000.0,1428408.0,,1350000.0,FRIDAY,15,Y,1,,,,XNA,Approved,-266,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-236.0,454.0,365243.0,365243.0,1.0
5099,1737565,354110,Cash loans,,0.0,0.0,,,SATURDAY,17,Y,1,,,,XNA,Canceled,-372,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5100,1110027,383728,Cash loans,27857.34,270000.0,284611.5,,270000.0,THURSDAY,14,Y,1,,,,XNA,Approved,-616,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-586.0,-256.0,-376.0,-368.0,1.0
5101,2015429,145509,Revolving loans,9000.0,0.0,180000.0,,,TUESDAY,11,Y,1,,,,XAP,Approved,-695,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-636.0,-601.0,365243.0,365243.0,365243.0,0.0
5102,1939189,439823,Cash loans,,0.0,0.0,,,FRIDAY,12,Y,1,,,,XNA,Canceled,-162,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5103,2679019,108420,Cash loans,,0.0,0.0,,,TUESDAY,14,Y,1,,,,XNA,Canceled,-227,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5104,1098979,210905,Cash loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XNA,Refused,-384,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5105,2347628,433239,Revolving loans,38250.0,0.0,765000.0,,,SUNDAY,13,Y,1,,,,XAP,Approved,-825,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
5106,1059086,283138,Consumer loans,9839.655,67005.0,60255.0,6750.0,67005.0,THURSDAY,12,Y,1,0.1097136577324622,,,XAP,Approved,-1694,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,23,Connectivity,8.0,high,POS mobile with interest,365243.0,-1657.0,-1447.0,-1447.0,-1439.0,0.0
5107,1157964,162828,Consumer loans,17977.995,141534.0,154053.0,0.0,141534.0,SATURDAY,6,Y,1,0.0,,,XAP,Approved,-2427,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,360,Consumer electronics,12.0,high,POS household with interest,365243.0,-2396.0,-2066.0,-2276.0,-2272.0,1.0
5108,1062863,404763,Cash loans,15944.58,135000.0,173839.5,,135000.0,SUNDAY,12,Y,1,,,,Repairs,Approved,-771,Cash through the bank,XAP,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),-1,XNA,18.0,high,Cash Street: high,365243.0,-741.0,-231.0,-261.0,-253.0,1.0
5109,1869663,384153,Consumer loans,59101.425,334530.0,334530.0,0.0,334530.0,THURSDAY,10,Y,1,0.0,,,XAP,Approved,-784,Cash through the bank,XAP,Family,New,Construction Materials,POS,XNA,Stone,600,Construction,6.0,low_normal,POS household with interest,365243.0,-753.0,-603.0,-603.0,-592.0,0.0
5110,2473837,358029,Cash loans,13010.985,225000.0,284400.0,,225000.0,WEDNESDAY,18,Y,1,,,,XNA,Refused,-513,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash Street: middle,,,,,,
5111,1338435,358029,Cash loans,,0.0,0.0,,,WEDNESDAY,18,Y,1,,,,XNA,Canceled,-512,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5112,2545732,358029,Cash loans,4386.69,67500.0,76410.0,,67500.0,THURSDAY,13,Y,1,,,,XNA,Refused,-337,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,,,,,,
5113,2759246,321129,Cash loans,14876.955,135000.0,143910.0,,135000.0,WEDNESDAY,18,Y,1,,,,XNA,Approved,-402,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-372.0,-42.0,-132.0,-125.0,1.0
5114,1040166,419860,Cash loans,,0.0,0.0,,,MONDAY,19,Y,1,,,,XNA,Canceled,-279,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5115,2085132,361681,Revolving loans,18000.0,0.0,360000.0,,,THURSDAY,10,Y,1,,,,XAP,Approved,-629,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-568.0,-544.0,365243.0,365243.0,365243.0,0.0
5116,2000633,349609,Consumer loans,16350.075,161325.0,175167.0,0.0,161325.0,MONDAY,15,Y,1,0.0,,,XAP,Approved,-353,Cash through the bank,XAP,,Repeater,Construction Materials,POS,XNA,Stone,15,Construction,12.0,low_normal,POS industry with interest,365243.0,-322.0,8.0,-202.0,-200.0,0.0
5117,1214793,292180,Consumer loans,7856.91,72810.0,65529.0,7281.0,72810.0,WEDNESDAY,12,Y,1,0.1089090909090909,,,XAP,Approved,-1842,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,22,Connectivity,12.0,high,POS mobile with interest,365243.0,-1809.0,-1479.0,-1479.0,365243.0,0.0
5118,1526986,294621,Cash loans,45853.74,904500.0,1009566.0,,904500.0,MONDAY,9,Y,1,,,,XNA,Refused,-399,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),10,XNA,48.0,middle,Cash X-Sell: middle,,,,,,
5119,1489792,166242,Cash loans,5674.5,45000.0,54103.5,,45000.0,MONDAY,8,Y,1,,,,XNA,Approved,-483,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),10,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-453.0,-123.0,-153.0,-148.0,1.0
5120,1609490,403263,Consumer loans,3856.95,29677.5,28912.5,2970.0,29677.5,FRIDAY,13,Y,1,0.1014537755822159,,,XAP,Approved,-2596,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Stone,20,Connectivity,10.0,high,POS mobile with interest,365243.0,-2563.0,-2293.0,-2293.0,-2286.0,1.0
5121,1086164,312966,Consumer loans,6542.235,104463.0,94014.0,10449.0,104463.0,SUNDAY,16,Y,1,0.1089372400667308,,,XAP,Approved,-1109,Cash through the bank,XAP,Unaccompanied,Repeater,Computers,POS,XNA,Regional / Local,20,Consumer electronics,16.0,low_action,POS household without interest,365243.0,-1078.0,-628.0,-628.0,-619.0,0.0
5122,2668273,228448,Consumer loans,14139.225,89901.0,110290.5,0.0,89901.0,SATURDAY,8,Y,1,0.0,,,XAP,Approved,-1790,XNA,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,57,Consumer electronics,10.0,high,POS household with interest,365243.0,-1755.0,-1485.0,-1485.0,-1481.0,0.0
5123,2638239,297348,Consumer loans,5990.895,55350.0,53923.5,5535.0,55350.0,FRIDAY,7,Y,1,0.1013836235663224,,,XAP,Approved,-2603,XNA,XAP,Family,Repeater,Audio/Video,POS,XNA,Regional / Local,57,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2566.0,-2296.0,-2296.0,-2293.0,1.0
5124,2283638,439221,Consumer loans,5186.61,25641.0,28548.0,0.0,25641.0,THURSDAY,15,Y,1,0.0,,,XAP,Approved,-498,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Regional / Local,199,Consumer electronics,6.0,middle,POS household with interest,365243.0,-467.0,-317.0,-317.0,-313.0,0.0
5125,1133156,106527,Consumer loans,13300.56,94036.5,70353.0,27000.0,94036.5,FRIDAY,16,Y,1,0.3020498037600744,,,XAP,Approved,-1454,XNA,XAP,Children,New,Computers,POS,XNA,Regional / Local,199,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1423.0,-1273.0,-1273.0,-1270.0,0.0
5126,2157469,313801,Consumer loans,57178.98,418306.5,444996.0,0.0,418306.5,THURSDAY,13,Y,1,0.0,,,XAP,Approved,-1337,XNA,XAP,Family,New,Consumer Electronics,POS,XNA,Regional / Local,199,Consumer electronics,10.0,high,POS household with interest,365243.0,-1305.0,-1035.0,-1031.0,-753.0,0.0
5127,2086221,233241,Cash loans,29520.225,720000.0,1005120.0,,720000.0,SUNDAY,10,Y,1,,,,XNA,Refused,-299,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
5128,1430529,411551,Consumer loans,9302.58,93037.5,83731.5,9306.0,93037.5,TUESDAY,9,Y,1,0.1089354292623941,,,XAP,Approved,-2600,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Stone,94,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2566.0,-2296.0,-2296.0,-2259.0,0.0
5129,2012387,164298,Revolving loans,6750.0,135000.0,135000.0,0.0,135000.0,SATURDAY,10,Y,1,0.0,,,XAP,Refused,-449,XNA,HC,,Repeater,XNA,Cards,walk-in,Country-wide,15,Connectivity,0.0,XNA,Card Street,,,,,,
5130,2302717,265370,Cash loans,9767.205,90000.0,121968.0,,90000.0,FRIDAY,10,Y,1,,,,Other,Refused,-586,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,AP+ (Cash loan),299,XNA,24.0,high,Cash Street: high,,,,,,
5131,1176054,183397,Consumer loans,10729.215,59049.0,59049.0,0.0,59049.0,MONDAY,14,Y,1,0.0,,,XAP,Approved,-1142,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Stone,6,Furniture,6.0,middle,POS industry with interest,365243.0,-1109.0,-959.0,-959.0,-954.0,0.0
5132,2151069,444094,Cash loans,42552.855,1354500.0,1515415.5,,1354500.0,WEDNESDAY,16,Y,1,,,,XNA,Refused,-601,Cash through the bank,HC,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,
5133,2622154,124780,Cash loans,7749.54,67500.0,71955.0,,67500.0,MONDAY,15,Y,1,,,,XNA,Approved,-759,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,middle,Cash X-Sell: middle,365243.0,-729.0,-399.0,-549.0,-543.0,1.0
5134,1813340,416739,Cash loans,,0.0,0.0,,,MONDAY,12,Y,1,,,,XNA,Canceled,-312,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
5135,1355003,296337,Cash loans,19129.95,189000.0,201474.0,,189000.0,TUESDAY,17,Y,1,,,,XNA,Approved,-183,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,low_normal,Cash X-Sell: low,365243.0,-153.0,177.0,365243.0,365243.0,1.0
